@relation predic
@attribute len real
@attribute nonsynvar real
@attribute synvar real
@attribute issuespe {1, 0}
@attribute expr real
@attribute reptime real
@attribute hi real
@attribute rec real
@attribute constaint_score real
@attribute Genic_score real
@attribute tr_count_all real
@attribute GC_content real
@attribute tr_coding_only_length real
@attribute Non_Conding_tr_count real
@attribute case {no,yes}
@data
1.133,10.0,10.0,0,10.34381,321.0,0.43829,0.5349,2.186305328,-0.4719929046,10,53.35,18675.333333333332,4,yes
3.182,54.0,50.0,0,1.66846,214.0,0.62203,0.15583,1.73686652,-1.4735360057,5,48.61,18278.0,2,yes
3.99,53.0,37.0,1,3.32955,935.0,0.93269,0.27771,1.929390415,-0.8304470129,6,44.46,14309.2,1,yes
1.535,32.0,15.0,0,10.77853,296.0,0.21868,0.15227,-0.322112515,0.2682674972,8,52.65,7175.2,3,yes
1.79,23.0,17.0,0,6.00611,437.0,0.75824,0.19412,1.889303306,-0.8670143527,17,48.91,179971.66666666666,11,yes
2.121,19.0,11.0,1,0.97438,409.0,0.74786,0.15999,1.853932491,-0.4242585377,14,36.95,285019.75,6,yes
1.889,24.0,14.0,0,0.50979,967.0,0.82736,0.27632,0.071741717,-0.8449669785,11,37.53,160927.85714285713,4,yes
2.186,60.0,24.0,0,6.11435,477.0,0.000001,0.000001,-0.525403343,1.63326524,3,45.19,51846.0,1,yes
2.262,26.0,19.0,0,12.49693,226.0,0.47036,0.41833,2.055951192,-0.5344905146,6,57.77,17423.0,5,yes
1.033,12.0,7.0,0,2.42935,874.0,0.61794,0.11868,1.310702224,-0.0494742139,3,49.31,3364.0,2,yes
2.984,29.0,19.0,1,3.30147,286.0,0.88689,0.41514,3.82641456,-1.131590109,15,53.43,63423.0,10,yes
3.282,23.0,12.0,1,1.54501,726.0,0.71615,0.1353,2.964504744,-0.8211001351,6,35.77,122595.25,2,yes
1.117,2.0,5.0,0,9.1523,445.0,0.79465,0.22978,2.227083081,-0.2294837713,7,40.07,9861.5,5,yes
3.46,21.0,21.0,0,0.91124,682.0,0.24539,0.34543,2.739721046,-1.3759495685,27,37.37,610713.6923076923,14,yes
1.733,18.0,8.0,0,1.99022,554.0,0.22575,0.37247,2.258484246,0.000001,1,54.83,4109.0,0,yes
0.661,3.0,9.0,1,2.59538,398.0,0.000001,0.000001,2.300568624,-0.141298762,1,47.18,61344.0,0,yes
5.842,116.0,66.0,1,5.22609,490.0,0.000001,0.000001,0.09798448,-1.2094200198,2,51.6,72995.5,0,yes
6.181,92.0,89.0,0,4.35762,283.0,0.80889,0.40016,2.14719093,-3.0992149647,11,48.17,153492.5,7,yes
6.321,104.0,59.0,1,12.15275,528.0,0.22477,0.14506,1.358629772,-2.2366659773,10,50.8,102088.625,2,yes
7.366,59.0,82.0,0,4.57513,765.0,0.66288,0.13071,6.032544634,-2.0875414842,30,47.13,614244.7916666666,6,yes
7.871,73.0,52.0,0,16.04988,497.0,0.58636,0.55905,0.000001,-1.7822986937,13,47.45,175285.33333333334,7,yes
2.234,11.0,14.0,0,10.74126,147.0,0.78428,0.25142,4.08719888,-0.2938016524,3,45.32,76777.0,1,yes
2.768,16.0,25.0,1,2.76128,451.0,0.000001,0.000001,3.302805786,-0.6888173791,9,41.52,151684.22222222222,0,yes
2.122,22.0,25.0,1,8.5374,282.0,0.55358,0.1851,1.813042051,0.000001,3,55.63,12580.666666666668,0,yes
7.484,85.0,79.0,1,6.3789,242.0,0.99999,0.5507,4.271484817,-2.1025116377,12,45.01,60101.0,6,yes
0.61,15.0,8.0,1,1.32848,504.0,0.43029,0.2166,-1.558371904,-0.3599402506,2,42.88,24273.0,0,yes
1.074,17.0,7.0,0,0.000001,0.000001,0.000001,0.000001,0.018754441,0.000001,12,39.94,16728.25,4,yes
0.878,21.0,11.0,1,3.22678,627.0,0.02662,0.0915,-0.650603432,1.8409967535,2,37.07,9840.5,0,yes
2.428,11.0,12.0,0,21.40948,160.0,0.98255,0.98129,4.101123766,-0.492218069,14,45.02,68250.33333333333,8,yes
1.641,9.0,12.0,0,15.7363,202.0,0.45657,0.59356,3.596749339,-0.5601786932,10,54.9,22840.0,1,yes
2.077,24.0,21.0,0,2.43266,848.0,0.1299,0.24526,1.299662282,-0.5547175049,15,46.39,10383.857142857143,1,yes
2.57,23.0,17.0,1,1.63412,502.0,0.19738,0.13472,2.707528993,-1.1095415568,4,41.47,209203.25,0,yes
2.291,27.0,17.0,0,7.07455,454.0,0.15958,0.41628,0.359998825,-0.8651950269,24,36.48,17683.222222222223,6,yes
1.326,28.0,19.0,0,3.27336,436.0,0.18907,0.17191,0.032544074,0.3123597688,19,56.51,29726.0,10,yes
1.405,22.0,9.0,0,9.15114,220.0,0.11373,0.10739,1.459441746,0.0184834648,16,53.3,2330.1,6,yes
1.512,14.0,3.0,0,14.47013,268.0,0.20379,0.43705,0.555496984,-0.2938016524,4,50.58,5338.333333333333,1,yes
1.495,19.0,7.0,0,2.85414,207.0,0.44628,0.28214,-0.018829264,0.0184834648,10,40.49,84030.85714285714,3,no
6.23,40.0,43.0,0,1.03604,683.0,0.58721,0.10604,4.362162498,-2.4750795838,9,35.07,80008.0,3,no
0.633,12.0,3.0,0,17.47301,183.0,0.072,0.3038,0.000001,0.000001,5,60.99,1900.0,1,no
0.368,8.0,1.0,0,17.99017,232.0,0.81054,0.28104,0.000001,-0.1853912816,8,57.05,2907.6666666666665,5,no
1.358,23.0,7.0,0,2.37664,486.0,0.000001,0.000001,0.000001,0.0405295409,8,43.42,5642.125,0,no
1.235,18.0,7.0,0,12.78941,201.0,0.000001,0.000001,0.405026495,0.1948527018,12,57.03,7941.0,10,no
1.489,10.0,3.0,0,3.84974,679.0,0.22175,0.11147,1.73947493,-0.1615247089,5,39.53,50062.0,3,no
1.623,19.0,25.0,0,18.99295,239.0,0.16014,0.11161,2.11773311,-0.6226769456,10,55.3,20245.0,8,no
0.989,4.0,7.0,0,16.08347,225.0,0.99689,0.28104,2.130406678,-0.0292476112,27,48.92,3407.6666666666665,15,no
1.781,14.0,12.0,0,0.59672,322.0,0.24723,0.11646,2.018266475,-0.0256086474,13,38.63,22674.0,5,no
0.365,2.0,3.0,0,3.07077,298.0,0.31003,0.21177,0.000001,-0.0531135452,5,47.38,2843.3333333333335,2,no
1.175,11.0,3.0,1,0.6932,677.0,0.36998,0.26214,1.253046199,-0.1394785526,4,36.0,169783.0,1,no
1.244,21.0,9.0,0,2.90591,530.0,0.17491,0.36635,-1.154498349,-0.5785836229,7,39.54,23994.666666666668,1,no
1.193,1.0,1.0,0,2.38688,591.0,0.000001,0.000001,-0.256191085,-0.4499465344,2,39.38,119939.5,0,no
0.792,13.0,4.0,0,7.35613,439.0,0.17443,0.27129,-0.020941357,-0.1376585754,4,54.83,8394.7,1,no
0.999,7.0,5.0,0,15.2297,581.0,0.80566,0.16046,2.670775506,-0.3617612788,2,58.85,7553.5,0,no
1.23,11.0,6.0,0,5.98588,172.0,0.18485,0.40044,1.490825628,-0.0512938299,5,40.22,38604.0,4,no
1.179,11.0,11.0,0,0.82474,897.0,0.70792,0.10225,2.142586633,-0.5601786932,1,50.2,5699.0,0,no
3.639,41.0,25.0,0,3.21756,407.0,0.000001,0.000001,1.025050554,-0.9479381645,9,40.08,54592.71428571428,2,no
1.478,17.0,22.0,0,9.27925,289.0,0.15911,0.11022,1.466382067,-0.88906181,6,64.36,2358.0,1,no
0.911,13.0,4.0,0,5.18471,543.0,0.4172,0.11643,0.829842894,-0.0053819721,5,44.2,8911.333333333334,2,no
1.989,21.0,10.0,0,2.95241,821.0,0.31062,0.1222,1.265274547,-0.9570249758,8,40.63,322053.28571428574,1,no
0.983,17.0,9.0,0,6.37499,828.0,0.13512,0.08176,-1.291813547,0.1084869281,1,45.1,980.0,0,no
1.182,17.0,4.0,0,2.20071,406.0,4.7E-4,0.01177,0.772902401,0.6394208663,3,39.23,64786.333333333336,0,no
0.983,30.0,14.0,0,6.37499,828.0,0.000001,0.000001,-2.569245234,1.3779211513,1,44.02,979.0,0,no
0.626,13.0,14.0,0,4.26428,228.0,0.62397,0.35787,0.132060354,-0.0274281004,8,57.93,3732.5714285714284,1,no
0.909,8.0,8.0,1,2.1954,222.0,0.38141,0.63224,0.466032942,-0.4279001894,3,40.88,42517.0,0,no
1.083,9.0,6.0,1,0.5068,404.0,0.30818,0.32077,1.235105342,0.3271310692,13,36.6,65781.27272727272,2,no
1.243,12.0,13.0,1,11.15833,153.0,0.7257,0.64394,1.770112169,-0.4701716901,4,59.84,6437.0,3,no
1.335,23.0,14.0,0,3.02137,411.0,0.07126,0.6954,0.017806855,0.064394823,20,51.46,12193.0,13,no
1.39,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,2,44.5,25616.0,1,no
1.847,8.0,10.0,0,3.64466,434.0,0.1422,0.09694,2.244907102,-0.2699351402,9,36.82,114378.6,4,no
1.967,9.0,9.0,0,4.19512,353.0,0.76983,0.12378,2.541497779,-0.2938016524,14,46.49,205268.375,6,no
1.572,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,1,0.000001,5070.0,0,no
0.716,10.0,4.0,0,1.98181,515.0,0.1045,0.11959,0.460442731,0.1709879119,9,40.46,19681.666666666668,3,no
7.49,35.0,39.0,0,5.26151,346.0,0.46791,0.7316,6.377741751,-1.6130711232,26,41.27,127400.28571428572,12,no
0.92,8.0,2.0,0,7.63369,277.0,0.10046,0.10138,0.912720925,0.2150807215,16,45.35,4743.714285714285,9,no
1.002,16.0,4.0,0,1.37738,789.0,0.22475,0.23669,0.226673396,0.3050845594,8,38.86,24087.0,7,no
0.95,19.0,7.0,0,4.07749,646.0,0.20608,0.09577,0.187628269,0.9296724198,1,49.21,1079.0,0,no
0.851,11.0,11.0,0,2.61792,849.0,0.18611,0.10773,1.289915139,-0.2497093186,7,42.31,123607.5,1,no
7.637,142.0,79.0,1,5.28828,519.0,0.16354,0.41174,1.198585527,-1.974635129,16,46.78,78224.16666666667,10,no
0.833,23.0,6.0,0,5.45763,253.0,0.08766,0.08838,-0.235472372,2.0174272592,7,41.42,15458.0,0,no
1.317,18.0,9.0,0,5.32349,849.0,0.05195,0.07156,-0.133044263,-0.3140274219,1,41.56,10218.0,0,no
1.247,28.0,11.0,0,11.87584,694.0,0.000001,0.000001,0.278501115,0.0221221066,3,55.61,9772.0,0,no
1.947,43.0,26.0,0,3.4152,263.0,0.69585,0.10033,-1.534934237,-1.1922912542,15,48.03,15186.384615384615,2,no
1.969,32.0,6.0,1,14.67279,253.0,0.05529,0.11413,2.350785876,0.000001,5,64.93,1996.0,2,no
1.015,20.0,7.0,1,14.46139,380.0,0.000001,0.000001,-0.164842324,0.707379532,4,56.6,1652.0,0,no
0.235,5.0,3.0,0,2.28127,480.0,0.74854,0.17821,0.000001,0.1912161639,5,35.76,67095.2,0,no
0.679,18.0,13.0,1,14.46139,380.0,0.10625,0.2513,-0.23606146,0.3087212333,5,56.62,1579.75,1,no
0.22,3.0,3.0,1,8.68792,346.0,0.18249,0.12971,0.000001,0.5016893261,6,49.96,3584.0,0,no
2.668,43.0,11.0,0,4.10045,404.0,0.06342,0.08152,-0.482987953,-0.3949364374,7,42.46,31121.333333333332,1,no
2.695,15.0,18.0,0,0.76181,1215.0,0.000001,0.000001,2.079064623,-0.9111093532,23,35.7,137249.27272727274,12,no
3.15,55.0,28.0,0,6.35159,368.0,0.10212,0.08921,-0.455723466,-1.2327711181,4,41.8,31946.666666666668,1,no
2.003,12.0,12.0,0,11.2978,260.0,0.19132,0.07832,2.467759208,-0.5142644846,22,43.94,21819.375,14,no
1.678,37.0,17.0,0,10.13177,370.0,0.03236,0.08533,-0.338808897,0.8028458566,9,59.21,5465.75,5,no
0.59,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,3,42.84,8203.0,0,no
5.34,89.0,39.0,0,3.40065,606.0,0.000001,0.000001,0.257906289,4.627272075,3,42.88,91885.0,2,no
0.698,14.0,3.0,0,2.23167,612.0,0.25519,0.1249,0.036484986,-0.0274281004,14,49.76,9397.6,9,no
0.59,0.0,0.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,3,39.67,9847.25,0,no
0.517,6.0,1.0,0,16.15212,311.0,0.10882,0.14229,0.751777252,-0.1633450269,9,48.65,2485.0,7,no
3.16,40.0,37.0,0,8.05195,409.0,0.90777,0.66498,1.555003025,-0.9681739917,10,46.8,21085.25,6,no
2.443,38.0,17.0,0,2.10777,598.0,0.000001,0.000001,0.496562056,0.6044243432,12,37.61,86941.0,8,no
0.59,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,4,0.000001,12397.25,0,no
3.378,63.0,31.0,0,5.99161,203.0,0.0215,0.49463,-1.334948755,-0.5383787527,25,47.12,44624.77777777778,16,no
1.832,30.0,6.0,0,4.1585,401.0,0.09059,0.12032,-0.26114181,-0.0678812493,11,42.36,11219.0,7,no
0.59,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,3,42.77,29936.166666666664,0,no
1.05,27.0,7.0,0,2.26049,673.0,0.000001,0.000001,-2.589897509,1.2217562877,15,41.45,66518.25,11,no
0.428,4.0,3.0,0,14.83965,336.0,0.0887,0.14499,1.508803125,0.1471231123,2,59.81,1175.0,0,no
0.59,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,3,0.000001,8088.0,0,no
0.59,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,3,0.000001,20172.25,0,no
1.298,19.0,9.0,0,12.96884,351.0,0.19254,0.12253,1.755997857,-0.5363109395,10,57.82,2970.125,2,no
1.4,21.0,12.0,0,7.66497,396.0,0.25747,0.10588,0.000001,0.064394823,6,57.7,3941.6,1,no
1.304,21.0,10.0,1,2.61073,398.0,0.09515,0.09636,0.000001,-0.5363109395,6,39.92,39930.0,0,no
1.862,31.0,32.0,0,7.29674,157.0,0.49083,0.14252,0.663493873,-1.7710596515,17,55.34,53796.666666666664,8,no
0.785,2.0,4.0,0,4.37749,562.0,0.54777,0.25991,2.131808707,-0.0751598784,11,49.39,41414.0,9,no
1.586,27.0,10.0,1,0.31276,974.0,0.12126,0.38738,-0.869355502,0.1103061324,7,34.92,14157.666666666666,4,no
1.586,10.0,4.0,1,0.27205,1015.0,0.13172,0.48922,2.253828791,0.000001,3,33.89,5813.5,1,no
1.988,38.0,12.0,1,2.48127,909.0,0.38194,0.52767,1.174658394,0.756930627,7,38.47,249979.0,4,no
1.056,23.0,11.0,1,2.01266,327.0,0.0908,0.14556,-0.446719992,0.3307675085,12,51.78,15727.833333333332,6,no
1.21,21.0,6.0,1,5.12495,617.0,0.07799,0.07345,-0.418775783,0.3969065885,0.000001,0.000001,0.000001,0,no
0.487,9.0,5.0,0,7.93101,174.0,0.09377,0.28525,0.000001,0.5273688491,1,52.52,10043.0,0,no
1.936,43.0,16.0,0,5.77297,192.0,0.14518,0.13207,0.312338132,-0.1947005825,20,59.24,13205.5,12,no
1.162,29.0,14.0,1,4.84729,425.0,0.18175,0.13527,-0.520576228,-0.3985731356,3,50.25,23270.5,1,no
0.791,4.0,7.0,0,4.66644,269.0,0.82716,0.10874,0.718886949,-0.1633450269,3,43.52,32583.0,2,no
2.071,0.0,1.0,0,0.000001,0.000001,0.32532,0.37971,0.846353376,-0.2699351402,10,42.98,27168.666666666668,4,no
0.401,7.0,4.0,0,9.04892,390.0,0.000001,0.000001,0.000001,0.7037467843,1,44.58,396.0,0,no
0.842,4.0,5.0,0,12.07965,197.0,0.77993,0.13603,2.018922553,0.1691696155,10,42.62,13886.272727272728,0,no
2.054,31.0,16.0,0,23.42595,181.0,0.27357,0.41835,1.544695207,-0.3103880539,24,48.27,15606.076923076924,11,no
1.299,28.0,8.0,1,3.6656,494.0,0.08359,0.32009,-0.282464474,0.6871504764,6,40.82,16229.5,4,no
0.887,0.0,0.0,0,0.000001,0.000001,0.000001,0.000001,2.79599924,0.000001,1,45.13,5860.0,0,no
2.108,57.0,24.0,1,4.33205,522.0,0.14759,0.43231,-0.978193194,-1.5892113508,9,41.62,30518.666666666664,0,no
1.666,10.0,20.0,0,7.38325,642.0,0.24693,0.43796,1.565834183,-0.291981272,10,41.33,12097.666666666666,7,no
5.614,0.0,1.0,0,0.000001,0.000001,0.000001,0.000001,4.682947856,-0.4885778835,5,36.15,138835.0,4,no
7.426,82.0,54.0,0,3.83347,235.0,0.64569,0.10719,1.975120897,-0.8214122358,16,38.65,76749.66666666667,10,no
4.706,63.0,24.0,0,8.85389,170.0,0.000001,0.000001,1.238015175,-0.9204538863,13,42.77,62525.2,8,no
1.586,0,0,1,0.24508,1029.0,0.17026,0.37631,3.500139996,0.000001,1,34.04,8285.0,0,no
1.586,0,0,1,0.000001,0.000001,0.17574,0.40177,3.500139996,0.000001,5,34.59,5550.25,1,no
1.387,23.0,20.0,1,1.58082,393.0,0.09248,0.20562,0.403091032,0.4005446455,9,50.79,130027.75,5,no
3.172,13.0,3.0,0,0.000001,0.000001,0.15126,0.48083,3.500139996,0.000001,5,36.18,4361.666666666667,2,no
1.304,10.0,6.0,0,4.47343,318.0,0.24069,0.17061,1.614681899,-0.4058538669,9,43.51,126189.6,4,no
1.28,14.0,17.0,0,2.94918,581.0,0.000001,0.000001,1.052004355,-0.047654689,11,43.76,65955.6,6,no
1.311,25.0,23.0,1,16.73246,205.0,0.3692,0.11188,0.257458166,-0.8211001351,22,61.87,7157.4,12,no
0.307,8.0,1.0,0,3.26908,445.0,0.000001,0.000001,0.000001,0.1691696155,1,43.95,0.000001,0,no
2.413,43.0,23.0,1,2.71362,191.0,0.12989,0.20455,1.354743774,0.0037148246,4,64.78,5711.666666666667,1,no
1.667,26.0,11.0,1,1.12173,875.0,0.000001,0.000001,-0.371634906,-0.0881078934,1,44.08,1865.0,0,no
2.173,0.0,1.0,1,0.000001,0.000001,0.12839,0.09503,1.875027221,-0.4940393029,4,39.57,57243.0,1,no
1.028,0.0,0.0,0,0.000001,0.000001,0.02653,0.06729,2.192611694,-0.0751598784,7,38.89,16308.2,2,no
1.54,14.0,8.0,0,6.5822,165.0,0.91005,0.10964,1.867130783,-0.1376585754,12,41.86,20477.11111111111,3,no
3.144,56.0,27.0,0,2.80093,591.0,0.10351,0.08667,-0.260436786,0.2773716768,8,42.55,13706.0,3,no
1.663,30.0,10.0,1,2.68361,579.0,0.11522,0.11925,0.237587584,0.1984903706,5,39.87,34795.5,1,no
1.433,22.0,12.0,0,5.78299,343.0,0.14829,0.14856,0.312997183,-0.2681152227,1,49.77,7617.0,0,no
1.463,35.0,29.0,1,5.07631,626.0,0.10133,0.32155,0.192791441,-0.8615603264,12,51.71,7941.545454545455,1,no
1.67,12.0,9.0,0,4.59081,395.0,0.11834,0.10568,1.419855165,-0.5822252308,13,38.65,37612.333333333336,10,no
0.477,13.0,3.0,0,10.90549,219.0,0.000001,0.000001,0.000001,0.4832751312,9,52.08,8953.2,4,no
1.18,19.0,9.0,0,7.89809,207.0,0.2435,0.07105,0.000001,-0.2019769636,4,53.99,7711.0,2,no
4.493,50.0,17.0,0,9.71216,421.0,0.27789,0.17365,2.292321679,0.1175846983,2,40.34,162461.5,0,no
2.725,47.0,17.0,0,3.79516,303.0,0.10723,0.33098,-0.345257125,-0.6154053561,7,39.25,129024.0,5,no
7.654,1.0,0.0,0,0.000001,0.000001,0.000001,0.000001,3.80199243,-0.9258896872,8,37.73,147621.0,4,no
1.325,0.0,0.0,0,0.000001,0.000001,0.09385,0.74184,0.327410498,0.0387103395,7,43.7,10123.0,6,no
1.285,21.0,13.0,0,10.90549,219.0,0.13174,0.10973,0.131868715,0.000001,3,62.58,4758.333333333333,0,no
1.326,18.0,7.0,0,2.68761,809.0,0.04574,0.07907,1.587779256,1.6186585061,4,38.64,51556.0,2,no
2.494,53.0,20.0,0,15.32661,200.0,0.14811,0.1554,-0.200797663,-0.5897274378,26,57.05,8727.666666666666,23,no
0.947,8.0,5.0,0,3.73314,646.0,0.000001,0.000001,-0.698717226,0.3969065885,1,49.79,942.0,0,no
0.974,17.0,8.0,0,3.73314,646.0,0.13053,0.08213,0.603646243,1.3063187953,1,49.43,1016.0,0,no
0.947,20.0,3.0,0,3.73314,646.0,0.000001,0.000001,-1.916688501,-0.381986487,1,48.62,942.0,0,no
1.33,30.0,11.0,1,10.39394,440.0,0.64613,0.52323,-1.229631345,0.000001,7,49.58,0.000001,7,no
1.344,8.0,5.0,0,3.34933,436.0,0.6581,0.11906,2.939963705,-0.2515300117,4,47.81,17132.0,1,no
1.772,20.0,16.0,0,7.20832,507.0,0.20271,0.2152,1.815306867,-0.7567782586,8,42.04,129940.6,3,no
5.836,77.0,53.0,0,8.04832,154.0,0.07927,0.08967,1.584930953,0.5142793378,30,49.44,48911.1,20,no
1.116,20.0,4.0,0,15.35714,363.0,0.16646,0.10559,0.252087523,-0.0256086474,11,44.52,111760.0,10,no
3.288,84.0,41.0,1,7.75547,224.0,0.14525,0.11201,-0.275203097,0.000001,9,51.01,0.000001,5,no
0.494,9.0,7.0,0,2.26025,696.0,0.31509,0.11809,-0.053917185,-0.3397150076,4,37.65,9874.0,2,no
1.065,15.0,9.0,0,0.90366,614.0,0.09235,0.18135,1.536429596,0.2628100446,2,43.7,18354.0,1,no
0.863,4.0,7.0,0,1.81529,390.0,0.36057,0.1705,1.779864844,0.1030302309,6,36.83,141185.25,2,no
1.838,22.0,5.0,0,1.34762,731.0,0.19623,0.08363,1.051962184,0.9517204294,4,36.6,90363.5,2,no
1.117,13.0,5.0,0,13.85064,203.0,0.58078,0.13785,2.017754196,0.000001,1,66.13,2114.0,0,no
2.202,35.0,11.0,1,1.84628,425.0,0.10213,0.17266,0.664362675,-0.5106243717,24,43.27,116782.41666666666,12,no
1.174,9.0,4.0,0,16.11239,218.0,0.13007,0.15927,3.130207574,1.1722067615,1,64.59,2748.0,0,no
0.694,9.0,4.0,0,7.25555,209.0,0.000001,0.000001,0.191477903,0.9940010917,1,58.85,1147.0,0,no
1.465,25.0,18.0,0,8.13996,191.0,0.000001,0.000001,0.120483589,1.3117728841,5,50.37,26669.25,1,no
1.132,17.0,9.0,1,3.65088,515.0,0.12269,0.08105,0.104911803,1.0178651001,14,40.62,30713.785714285717,0,no
0.648,3.0,3.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.4796421051,7,51.17,5091.714285714285,0,no
1.949,28.0,14.0,1,0.000001,0.000001,0.000001,0.000001,0.3094171,0.000001,7,37.02,27296.75,3,no
0.717,10.0,5.0,0,3.48743,384.0,0.75946,0.26603,1.112924178,0.2812202784,1,40.57,10843.0,0,no
0.956,29.0,8.0,0,4.3374,487.0,0.000001,0.000001,-1.832389775,-0.2442495952,1,59.1,1026.0,0,no
1.146,25.0,21.0,0,3.03219,483.0,0.15779,0.10445,-0.020082373,0.1139450489,11,50.32,106698.0,9,no
0.637,10.0,2.0,0,7.65202,286.0,0.06427,0.50068,1.386765067,0.0589374977,1,55.01,4228.0,0,no
1.329,19.0,8.0,0,7.31413,298.0,0.45286,0.08769,1.254907966,-0.0035625971,16,54.2,6327.444444444444,7,no
2.682,13.0,11.0,0,3.05591,319.0,0.08309,0.1127,3.593676351,0.000001,5,60.14,10425.0,0,no
3.13,0,0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,2,40.7,23661.5,0,no
1.63,26.0,10.0,0,7.01723,457.0,0.000001,0.000001,0.000001,1.1096936803,4,41.8,13586.666666666666,1,no
1.682,39.0,10.0,1,1.37116,878.0,0.18979,0.07948,-0.095471128,0.1139450489,10,40.28,45220.0,8,no
0.534,9.0,0.0,1,2.70077,622.0,0.06185,0.07931,0.000001,-0.0512938299,2,50.39,4824.0,0,no
1.76,29.0,11.0,1,2.22219,577.0,0.000001,0.000001,0.400309511,1.7325524144,1,36.67,251911.0,0,no
1.136,22.0,10.0,1,0.87153,966.0,0.03924,0.0882,-2.021831694,-0.1340192842,5,35.7,240373.0,4,no
1.278,9.0,8.0,0,24.85614,188.0,0.000001,0.000001,2.617983028,-0.227663163,6,52.86,3858.25,3,no
0.578,10.0,8.0,1,4.18332,332.0,0.000001,0.000001,0.000001,-0.1174323893,1,45.44,14992.0,0,no
1.401,23.0,11.0,0,7.62277,454.0,0.30742,0.30362,-0.850912736,-0.1340192842,9,43.57,16290.111111111111,0,no
1.153,22.0,13.0,0,4.10526,294.0,0.13477,0.3549,-0.009905868,0.1323521652,1,56.83,2386.0,0,no
4.276,47.0,28.0,0,2.55006,569.0,0.28685,0.1118,0.002172398,2.0081424517,12,44.13,81782.2,2,no
1.514,38.0,26.0,1,5.98219,487.0,0.16791,0.22163,0.814400525,0.000001,17,65.6,5874.833333333334,5,no
0.708,13.0,10.0,0,13.40678,205.0,0.1472,0.12238,0.14777497,-0.1597046563,7,63.5,6662.2,2,no
1.778,0.0,1.0,0,0.000001,0.000001,0.60298,0.2417,2.256563715,0.505321956,5,52.58,14763.5,4,no
1.518,19.0,19.0,0,4.58237,251.0,0.30823,0.17188,1.583181873,-0.6024505683,17,54.14,38093.6875,1,no
1.096,13.0,8.0,0,4.01092,910.0,0.16187,0.14714,1.150904094,0.106667882,16,38.38,77097.85714285714,9,no
1.163,9.0,13.0,0,2.98355,599.0,0.47947,0.10656,2.086260737,-0.2938016524,3,41.88,16350.5,1,no
1.158,16.0,18.0,1,2.88853,578.0,0.39163,0.2681,0.625768644,-0.4242585377,4,48.0,71855.33333333333,1,no
1.918,18.0,21.0,0,4.83299,400.0,0.19105,0.1841,2.374467585,-0.88906181,12,42.09,59197.33333333333,3,no
0.846,6.0,8.0,0,6.65195,250.0,0.89892,0.18118,1.689261135,0.2591737101,6,41.93,53176.25,2,no
1.829,8.0,11.0,0,3.92784,473.0,0.000001,0.000001,3.922668556,-0.0053819721,1,38.52,7439.0,0,no
1.595,16.0,8.0,0,3.47113,641.0,0.88198,0.28104,1.074865449,-0.7145054274,23,36.05,83905.84615384616,10,no
1.957,18.0,9.0,0,3.65826,544.0,0.19199,0.14442,1.030068961,-0.5142644846,18,39.56,32830.8,13,no
5.263,64.0,31.0,0,4.08746,172.0,0.56585,0.09696,0.769027463,-0.2315229133,6,38.54,50152.5,2,no
2.114,34.0,19.0,0,6.04423,384.0,0.000001,0.000001,1.570879552,-0.3508434071,2,46.86,32780.5,0,no
1.15,11.0,10.0,1,2.36823,538.0,0.2877,0.18291,0.9474087,0.2609916862,9,35.0,106658.4,4,no
1.409,25.0,8.0,0,0.29596,1315.0,0.47462,0.10826,-0.807574275,0.1323521652,3,33.8,20877.0,1,no
0.41,8.0,4.0,1,3.13101,464.0,0.0909,0.21453,0.000001,0.5475995055,3,53.58,4772.0,2,no
6.064,93.0,33.0,0,0.93566,908.0,0.32351,0.19894,-0.010544475,0.3342338237,7,34.44,117517.0,1,no
0.3,5.0,3.0,1,3.13101,464.0,0.000001,0.000001,0.000001,0.3914539693,4,54.43,3733.0,1,no
0.27,5.0,5.0,1,3.13101,464.0,0.12999,0.25471,0.000001,0.5255523478,1,53.81,4313.0,0,no
0.64,3.0,5.0,0,37.98594,211.0,0.000001,0.000001,2.099943656,-0.2515300117,17,68.12,2761.5,9,no
0.631,7.0,7.0,1,3.609,426.0,0.18465,0.15699,1.001444201,-0.0512938299,9,41.12,12856.57142857143,2,no
1.073,25.0,10.0,0,9.90597,524.0,0.04546,0.08475,0.982609447,2.2636667966,1,52.42,1242.0,0,no
5.242,52.0,26.0,0,0.93507,878.0,0.13185,0.10634,2.312062773,-1.0563707756,10,35.43,69174.0,5,no
0.578,12.0,3.0,0,12.00368,259.0,0.59479,0.27766,0.000001,0.2150807215,1,56.59,1875.0,0,no
1.078,6.0,6.0,0,3.02697,636.0,0.34371,0.11934,1.526389326,0.0368911799,9,36.32,27587.666666666668,6,no
